"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $234.27/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0xa271c8e1fecd7f1afc9df1e4847daee6a9327d02cb855ad3727cb2bc81218201","2366494","1475413714","2016-10-02 13:08:34","0x9759d271753f79486cc4ed38ea99ca4a67b09436","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.8","0","187.416","0.001798221871239","0.421269437775161","13.23","","",""
"0x0f857d8b35a9699fce8e864ba1c495bd15ca71ed92caf896be36f37d95d51efc","2366495","1475413715","2016-10-02 13:08:35","0x38c7c05f8e37eb97dde95093f0c903c079a45fa0","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","5.9","0","1382.193","0.002744654435049","0.642990194498929","13.23","","",""
"0x157c32277f2513841d3d619934c5c49826215ddd596d2c95c57b8d72d752283d","2366495","1475413715","2016-10-02 13:08:35","0x7dc2b61fd3c9f433f29c3e434674d7501f9d3036","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1.977","0","463.15179","0.002744654435049","0.642990194498929","13.23","","",""
"0x2b1595a4fbbb21b224daf674567b667e4fa5aff3b2af6ecb0c7f0ad213ca6119","2366495","1475413715","2016-10-02 13:08:35","0x32708f699f98318bcc39686c8a3778c9e1546efe","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","85.84","0","20109.7368","0.001582340603433939","0.370694933166469","13.23","","",""
"0x81158aa0175fdb265661dfc17927aefb0e16ac718b7a41d8ed30e1f197be0ad2","2366495","1475413715","2016-10-02 13:08:35","0xd9b5c33725f98b7ba4d6f0c8787cd5ed05e7bb50","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.4","0","93.708","0.001798221871239","0.421269437775161","13.23","","",""
"0x88273b9778936f02814c20ece22e17ea2d7f9cd93bb58ee09f65b12ee22133cc","2366495","1475413715","2016-10-02 13:08:35","0x117f560c1f4dd1d3e4c5e27e75b026443683b4ea","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.058","0","13.58766","0.001582340603433939","0.370694933166469","13.23","","",""
"0x8ac3a785bfb8ece50cc717c38412414b66b91f0fd996685c09f84ddee7b83ba5","2366495","1475413715","2016-10-02 13:08:35","0x4256b88b8ab9d64dc782b0682cb4d3e92d633336","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.58","0","135.8766","0.001582340603433939","0.370694933166469","13.23","","",""
"0x9e9b88ede973e2046fdd060a07226200b305c7ba706aede73add21dceb73f89d","2366495","1475413715","2016-10-02 13:08:35","0x3b972ff7877e6a8d7207e807566749c9a70e61e6","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","36.29","0","8501.6583","0.002744654435049","0.642990194498929","13.23","","",""
"0xa270cf227d654f03c73175f1f540b535813518faae6457b0a000b6aa2f3715b7","2366495","1475413715","2016-10-02 13:08:35","0x8e1748de4672e4e40e55675040326f6541ea9abc","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","274.86","0","64391.4522","0.002744654435049","0.642990194498929","13.23","","",""
"0xab126f56c616a3bcd25e34626d31a22b3625497bd7c1c7cac4e4164a1fa2b88e","2366495","1475413715","2016-10-02 13:08:35","0x2e82c9f2148e02ec94c59441ecf32527a46890f0","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.995","0","233.09865","0.002744654435049","0.642990194498929","13.23","","",""
"0xabd6db715919049a2fc1bcdfe318e693db739a31ccb0c9fb1435a9036fe15b49","2366495","1475413715","2016-10-02 13:08:35","0xf393d201d6dc50e8e49b5c049da24b6ccbb1333c","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","176","0","41231.52","0.002744654435049","0.642990194498929","13.23","","",""
"0xb3983ab4bc13ca65fda35bc9384bc76f9d8315c227dd6eb9ad010678e04fd6af","2366495","1475413715","2016-10-02 13:08:35","0xd985f842c89c72427a155f80877ce136a6c7675b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1773","0","415360.71","0.001798221871239","0.421269437775161","13.23","","",""
"0xbd7469c11d484b7622e6234311de1512ba550d4b7860b8bc584bfc142e094dd8","2366495","1475413715","2016-10-02 13:08:35","0xd0a7997dc01f8749db5a1c2cf0e5dfb7710651bb","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.6","0","140.562","0.001798221871239","0.421269437775161","13.23","","",""
"0xcc42aac67ee510c15b83ee9c15f106dc08d4018862be1f4e4af2472fc7d0d598","2366495","1475413715","2016-10-02 13:08:35","0xd8190b480979d51ed00202aabcee3b215587af91","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","5.8","0","1358.766","0.001582340603433939","0.370694933166469","13.23","","",""
"0xce2afdcc6678faf13c322ff638125387a11fd5b57337fef9d47e08ef90be26f1","2366495","1475413715","2016-10-02 13:08:35","0xf88ed3865415ff903c27aca4da96139e731326b9","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.04872","0","11.4136344","0.001582340603433939","0.370694933166469","13.23","","",""
"0xd55161689451f569fc858a6f6873ca41766845776623902e5795b14f971301da","2366495","1475413715","2016-10-02 13:08:35","0x40f8441b1026f02b5bacde420063c56062d37865","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","76.77","0","17984.9079","0.002744654435049","0.642990194498929","13.23","","",""
"0xf98688e6402c64311d1fd327dcf8412b126aefd9efae28d40aad2f4fb93d7424","2366495","1475413715","2016-10-02 13:08:35","0xaad05f8931506f16c4823bacc70916fe53aa8710","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.5","0","117.135","0.001798221871239","0.421269437775161","13.23","","",""
"0x01264d1e942b2da4053f16f3c240483ec4d0f01df7603d7332aacfbdc8e11cfc","2366495","1475413715","2016-10-02 13:08:35","0x92e128d330eba7ffecee9652a98d4cf8a31f113c","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.522","0","122.28894","0.001506020786536347","0.35281548966187","13.23","","",""
"0xbb164b683b49725d37ec7798a0ec20a3a16f1a35b52e5bd1aafedaa59d15da79","2366495","1475413715","2016-10-02 13:08:35","0xdf3b6a046a16269047f7bca17eca0b6903d21d21","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","24.6","0","5763.042","0.002593544608677","0.607589695474761","13.23","","",""
"0x1d21a527a5824fdbf6f4707197e27e06ca30bf7d1ddda937a45e5a52de3f4d38","2366495","1475413715","2016-10-02 13:08:35","0x266a49ed0fde938169863b32ca969126562bf4cc","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","149.64","0","35056.1628","0.002381919325545606","0.558012240395569","13.23","","",""
"0x102a8baaa9eda117d5fa2aa563abeb5d97593590ba71cdc2e5b0499746238f00","2366497","1475413727","2016-10-02 13:08:47","0xe84bf97693f01c3bd5a742a9c5bf1a564b55494d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","2","0","468.54","0.00285","0.6676695","13.23","","",""
"0xecce6a9aceafd496182eddc369672a978bbf6695ed1ddf41bbbcec15089710f7","2366498","1475413745","2016-10-02 13:09:05","0x1d8546ae486cc65653c17e253e468fe1eaec3a2b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3.48","0","815.2596","0.002747309760804147","0.643612257663588","13.23","","",""
"0x07a29e32563368ce1cb21e2efe131c790d48182821c50156bd2e9e4606c089ca","2366498","1475413745","2016-10-02 13:09:05","0xea78c7cf412eaa23e7ed8176b16a47ae0d89c383","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","249.9","0","58544.073","0.002752653288912","0.644864085993414","13.23","","",""
"0x112e99536f77a7a4a15bdb1f751fb007dbfe9600612600e359600d7a0b3405f7","2366498","1475413745","2016-10-02 13:09:05","0xda4c58762ad5df88d6999f80bf24fd90deaa7438","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","241","0","56459.07","0.002752653288912","0.644864085993414","13.23","","",""
"0x13efdcc594174a3869985240784706c5f24eb61b75dcb66bba03f455fab4d86e","2366498","1475413745","2016-10-02 13:09:05","0xf269089fb4e1d8e201207a89eab8a0d1217b4a65","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1.6008","0","375.019416","0.001582340603433939","0.370694933166469","13.23","","",""
"0x4f0569897322b2ae77ba043ed0345a9aba364949bb1d25534fdd38d4c9787edb","2366498","1475413745","2016-10-02 13:09:05","0x332027575b9061e62bbbcf2a3172036eec3b86ea","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","23.3","0","5458.491","0.002744654435049","0.642990194498929","13.23","","",""
"0x4eed09915e652d9c3fb66b92ca8f9d3e6796ff4caf3b6555fabedc3da3355388","2366498","1475413745","2016-10-02 13:09:05","0x5b1baf1c59e75dead55b5c786f563ddd0a503d0f","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","5000","0","1171350","0.001693793449806","0.396804991486052","13.23","","",""
"0x16ed54563c904be09cf712766ecabb651ed28479fc49b1741ec0734877a37e27","2366498","1475413745","2016-10-02 13:09:05","0x97d0d57f01ac95484db9988c40bf0c66db3ceffa","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","87","0","20381.49","0.002364482542162818","0.553927325152483","13.23","","",""
"0x5bdd85c6cd41676c9f0adee0cca915d81ea6cdda15d07bf35271adf8ea5e1042","2366498","1475413745","2016-10-02 13:09:05","0x5e5e2ac1ba4d145ee3da99e7caff2ace69a3a5d3","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.993","0","232.63011","0.001681394075418","0.393900190048175","13.23","","",""
"0x751d119009b0e65b0bbe8b65d28cc0f4c78c8bc259bb75726176fd7d77e3751c","2366498","1475413745","2016-10-02 13:09:05","0xbc237bd55fd858fb59482c6e451a8212a1ba9f97","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.17168","0","40.2194736","0.001479538291942818","0.346611435653444","13.23","","",""
"0x78b0cfa572dd11a1911bdce701451d78ea4096ba53b34882cf64f46d8396877c","2366498","1475413745","2016-10-02 13:09:05","0xf08d279397cdae48ef14e721d5994fb243f878d3","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","49.995","0","11712.32865","0.002566338325638","0.601216079547214","13.23","","",""
"0x7f0ddda032569cc1d9806f910f4b2303ac38882bb2e6f10a055fd681fe012167","2366498","1475413745","2016-10-02 13:09:05","0x5296f11d4ce270c1753a8e58b1bce203c8d502ca","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","123","0","28815.21","0.002566338325638","0.601216079547214","13.23","","",""
"0x327cb7f013a692791dc931ad170fafc21fdcf8e98842116fccd1d5d688e5da6d","2366498","1475413745","2016-10-02 13:09:05","0x205b13c1fa776d50f25074bc99cf6b4589da2861","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","101","0","23661.27","0.002563056781338","0.600447312164053","13.23","","",""
"0x3a3c91de14f1bbf4ca1964f84dd344574e34290532789da9613feb6403c0b0fe","2366498","1475413745","2016-10-02 13:09:05","0xd2b474acd09736fbaa2d484eaad8d753d4c1f98b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3.48","0","815.2596","0.002361459108295518","0.553219025300391","13.23","","",""
"0x481f6ead36cfd134c10c8e3b8b39685b60e5c88d582d05cfa5939ac09001b052","2366498","1475413745","2016-10-02 13:09:05","0xe03b95377884c8d7a857ba39b15050f3aac83b0a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.15872737","0","37.1850609699","0.002563056781338","0.600447312164053","13.23","","",""
"0x72972eca152ba0b6ba1df1987065a4a0a64e8b6e453c071a581c61e7c451d9a4","2366498","1475413745","2016-10-02 13:09:05","0xda0c7fc363a9d3b2f1e8766dff3856d4baa21c69","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.08","0","18.7416","0.002563056781338","0.600447312164053","13.23","","",""
"0xbb73cca272b5f3b10ec7fa1a826cafcd4157024858c510c939a5e69e50a2da76","2366498","1475413745","2016-10-02 13:09:05","0x006735945070fd7ced7622fa910f06c27c8d3c4d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.89","0","208.5003","0.001679244098118","0.393396514866104","13.23","","",""
"0x6db1cd91ac1bc2b38e2a583b1112e0d033979ef1f9cdf50b8485d0ad8359fdde","2366499","1475413753","2016-10-02 13:09:13","0x375f271d415b9ca13ed5420ae1563adc0958cefa","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","30","0","7028.1","0.001958928599313","0.458918202961057","13.23","","",""
"0xca693c5607043782c167a3e15719f992ed15b185b2569ac66dbcd52f81a1f4d3","2366499","1475413753","2016-10-02 13:09:13","0x199cc88381a4452b286dfb1daa074becd563ea79","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","48.33","0","11322.2691","0.002971264361823","0.696078102044274","13.23","","",""
"0x38554ab3ea6278c71914111a5e17cbe91f12565675c03063b5ee211af25fe101","2366499","1475413753","2016-10-02 13:09:13","0x1be5faf028204cc8a8da411a5a229b9950f733d6","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1000","0","234270","0.002744654435049","0.642990194498929","13.23","","",""
"0xf04a47f3898f4cfedd53dbb1b4d419b7551d0130c0423d20329f87d7b2293229","2366499","1475413753","2016-10-02 13:09:13","0xf3071d978cd3479932357e36b6a1bd24a985b6db","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","200.8888","0","47062.219176","0.002361459108295518","0.553219025300391","13.23","","",""
"0x16783b539e3d19196c0d8f55755f261565dc07978ca00ac7778dbb680bbe1669","2366499","1475413753","2016-10-02 13:09:13","0x8051ae60891be4d0c4bb002b967927d614180d1a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","264","0","61847.28","0.002560290039267","0.59979914749908","13.23","","",""
"0x46dc39f6d4169440da3fba155bcbe5c68a93f4a0f93c024455c6f826a65f88ed","2366499","1475413753","2016-10-02 13:09:13","0xe9792086e034bc1e0173e301002ea35ffc47037d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","29","0","6793.83","0.002358909984799137","0.552621842138894","13.23","","",""
"0xa2257216a43540ce00af7b3f703c0d8df93774aa5090ae04e20130f192d5096b","2366499","1475413753","2016-10-02 13:09:13","0xfe7a1ff3c1356eea7d6f060b78c8ebb996f131cf","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1.19","0","278.7813","0.001677431405037","0.392971855258018","13.23","","",""
"0x5aeccfa8435696740113bb2294bfcd71da23bb3bd311b1ac8f673211600c2207","2366499","1475413753","2016-10-02 13:09:13","0x888e24e583055b6ab84cc717f50ded9964c47c23","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.004","0","0.93708","0.001660959028674","0.389112871647458","13.23","","",""
"0x7ea1bc555c489a5e292c18ffa60c21e8facfa6fac918651456fbe042a633fed5","2366499","1475413753","2016-10-02 13:09:13","0x97efb23a2a9326bfee29282ba82c38bafe80a706","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.3016","0","70.655832","0.001461556526336874","0.342398847424939","13.23","","",""
"0x807b9036f3afa59f9c333b32352c0115129cadc32c43d188bd2f82e2bb3f6d42","2366499","1475413753","2016-10-02 13:09:13","0x2313f6f8619c0189aeba024beccc939636f8534b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","16.472","0","3858.89544","0.001461556526336874","0.342398847424939","13.23","","",""
"0x7a635ae76bbbf0a72648aac80f7bc17963c70651af19cde384223c527f8efc61","2366499","1475413753","2016-10-02 13:09:13","0x32e9270635f9c57304a227d15fac9c89ecba8675","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.093","0","21.78711","0.001646929037901","0.385826065709067","13.23","","",""
"0x18b05570a45ed58b1cf0386e708b338e1bedd9276dfff45e3151c395ced11a2a","2366499","1475413753","2016-10-02 13:09:13","0xeee2034f8c434246dade486c3192386f2a79cf1a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","17000","0","3982590","0.002513540479212","0.588847128064995","13.23","","",""
"0xe83962c97696eefa0844f243ee4fc9c005e3a6474cb21a8be06652ce8566d42e","2366499","1475413753","2016-10-02 13:09:13","0x94d9620d4b33b08922f12ddfb15c8d8b08597f5b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.9","0","210.843","0.001644067639953","0.385155726011789","13.23","","",""
"0xe2a8e31b78c88c5a4b71146850ff64f76176ea5a6d254d9c352d825976ea36b9","2366499","1475413753","2016-10-02 13:09:13","0x8b1166c9367505988422569b7853e5253d461089","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","90.65","0","21236.5755","0.002508681046014","0.5877087086497","13.23","","",""
"0x62df4031e2ffecb1f290374a876ee44b0e625cf4e712b7f1f24dcb58b73cec58","2366499","1475413753","2016-10-02 13:09:13","0x7de81b096429a15914cdf74cc58119c95c4ef465","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.0464","0","10.870128","0.001430951493342114","0.335229006345257","13.23","","",""
"0x80b3ddc6b720eb1798626426b662f4ec4b2a6632eb5821c569902080ea37ad94","2366499","1475413753","2016-10-02 13:09:13","0xe26ce71db5e24e754c3ec32a697498db365ea66a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","29","0","6793.83","0.001430951493342114","0.335229006345257","13.23","","",""
"0xcf575d0820da32a7686a81e4f7d5eb59bdf92d2cfb465f21eef3100514b2d3d8","2366499","1475413753","2016-10-02 13:09:13","0x1dab5dd5032593d215d85b02266d23cf92871b23","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.044","0","10.30788","0.001626178501914","0.380964837643393","13.23","","",""
"0xda5153891869e577ad1e898bdecf173afd90b807ab4b763875c7761291d3dfc3","2366500","1475413759","2016-10-02 13:09:19","0x025de46da858b7ca2b65ac84f7ca01002555b55c","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","30","0","7028.1","0.00435","1.0190745","13.23","","",""
"0xfcb9d946160908c4f13d3885b64d18d43b4e762a6c9a555c57a2878e03bcf6a2","2366500","1475413759","2016-10-02 13:09:19","0x407ad0e730a8b4955a932f86380346db283621a8","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","229","0","53647.83","0.00435","1.0190745","13.23","","",""
"0xa51d9f5e67ee7bfd49e11bb5b6131d6f45841d6af292b3b719c2e4c2cd29eb89","2366500","1475413759","2016-10-02 13:09:19","0x6e85a92e39ca6959f45bfd400cbefb7a41979d70","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.1","0","23.427","0.004007854635768","0.938920105521369","13.23","","",""
"0x19c043f1d2f383c802635c6e92bea9b78c6fe4f9907a225420c94ff74e932524","2366500","1475413759","2016-10-02 13:09:19","0x08d28494d98b83a5f2228a056198b19375d19ecb","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.98","0","229.5846","0.002127866952063","0.498495390859799","13.23","","",""
"0x7b83e16bb5bf08ab2c82990481cb6e4cd22a3235b89cd9aca7dc2752f84a7bb7","2366500","1475413759","2016-10-02 13:09:19","0x42f611ad945e4906f2e2b88cd1344fad238e1326","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","2","0","468.54","0.0099","2.319273","13.23","Error(0)","Bad jump destination",""
"0x39ca3634b8e0d8b32a7e96e3b7dde36633a0bf24915c908d4667bfce4ca7502d","2366500","1475413759","2016-10-02 13:09:19","0x7a35315cf85c6978d7dd547c114bf0919746ec71","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.1914","0","44.839278","0.001618157886915384","0.379085848167667","13.23","","",""
"0x0f2c6ba50057675821541eb4e9fd7736fc317b317c6eec801ab997151bd57ab0","2366500","1475413759","2016-10-02 13:09:19","0x3728456384fae71a1d6fd0c1e8cf5307ba7daa9b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","4","0","937.08","0.001798221871239","0.421269437775161","13.23","","",""
"0x944e8c7f1e5a82b5f7b32abe9ea16b81f9b3df7bbc6865ca457af2e39b231776","2366500","1475413759","2016-10-02 13:09:19","0x6fc4d393bcebc69dbc8a6877e098babd19504e3b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","200","0","46854","0.002744654435049","0.642990194498929","13.23","","",""
"0x6e89bcd7ddb2ecb65043473c19f9703fee00fbf8b7a3dc3bbcdc0f852424fbbb","2366500","1475413759","2016-10-02 13:09:19","0x6dd1d256c4d5cc7730f85559f0d1f25c4433fea8","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","4.37","0","1023.7599","0.001787256932916","0.418700681674231","13.23","","",""
"0x7a6024e0b197417153cb3a1f331d5aa8208dcb61e7c83f94e92726153d736cc0","2366500","1475413759","2016-10-02 13:09:19","0x86c9975fe12b40ae51441662a9c29cd38ef9a3bd","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","10.44","0","2445.7788","0.001572692034811716","0.368434562995341","13.23","","",""
"0x7c59f70edfe3b515ab24cda39131bb4d0f1d4eb419c9a19b83ce385cda3ef98c","2366500","1475413759","2016-10-02 13:09:19","0xd8190b480979d51ed00202aabcee3b215587af91","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.1856","0","43.480512","0.001572692034811716","0.368434562995341","13.23","","",""
"0xd883e97ed120942328bda0f0883a43a5ac3c2b0c7f18dbab00506d4b1fad06d9","2366500","1475413759","2016-10-02 13:09:19","0x01ef2f24735501f1d9c530725d6a800fdca08400","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","50","0","11713.5","0.00261","0.6114447","13.23","","",""
"0x796e57487dd53f993a62c62c41b8e586cbffae0bddbad340caa4ad84a428467a","2366500","1475413759","2016-10-02 13:09:19","0x48a50c062bede8d6812de56e9e6051545392e457","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","124","0","29049.48","0.00245803556445","0.575843991683702","13.23","","",""
"0xeb7f7b0154645f71fadf7a001114073fd7b09d84605b0d91429c0a93d6f60a0a","2366500","1475413759","2016-10-02 13:09:19","0xba239dbaf27c6f61e93b5e757675f5d3e2475f3e","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","464","0","108701.28","0.00226469835332895","0.530550883234373","13.23","","",""
"0xf5d99664d1f5c21e6c28c0051b8eee4a8ef38d7f1d69b58714e21d030ebcba5e","2366500","1475413759","2016-10-02 13:09:19","0xbd9ac9108f4dfcf398f4155d1ebb21286ad3b4e5","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","464","0","108701.28","0.00226469835332895","0.530550883234373","13.23","","",""
"0x79b634ffe0253a6cd81771dc2c7e2fdaf25d3378a092240f488e3366de3bd459","2366501","1475413761","2016-10-02 13:09:21","0xdaaaeac016952f430fcda97fd2a9ee72375c3100","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.58","0","135.8766","0.001653800485703823","0.387435839785835","13.23","","",""
"0xe49dcbd8e4cdddab3c264a7860cfefe8ae56798dcad7e388e043a4b4c8139977","2366501","1475413761","2016-10-02 13:09:21","0x181f837108079f52466d749bfb111307bfda3dd4","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","2","0","468.54","0.001819948050291","0.426359229741673","13.23","","",""
"0xf993068a8d263f3e61d8f4bd739f6df81cfd6ec039f16bd07516c6c1123f697b","2366501","1475413761","2016-10-02 13:09:21","0x9341290cc429f5748d6081b211ce2b7a3c9aa2f0","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","467.48","0","109516.5396","0.00226469835332895","0.530550883234373","13.23","","",""
"0xb46fd7d8028dc9549b9de348c3a73c04cb1e5ccc160a74fa8b0a2ef8f674918c","2366501","1475413761","2016-10-02 13:09:21","0x99630af54c2006cc117497333d8e9fafa4c73f12","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","300","0","70281","0.002454541347519","0.575025401483276","13.23","","",""
"0x225e81bc06b2aa21dccba60bfa7549fa93f1de10bce865d19dac925ef04bbac1","2366501","1475413761","2016-10-02 13:09:21","0x7e2fcd2d31d3ceec487b985386c2f8b302a7448d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.058","0","13.58766","0.001415085406523109","0.331512058186169","13.23","","",""
"0x95cf4d565b7a0ae8aa066bdaec12d0d178c1fa50de14a3f455df795f9c7acfed","2366501","1475413761","2016-10-02 13:09:21","0x25905844b51ba78c7396c36a878a841c83e08ead","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","49","0","11479.23","0.002427346197087","0.568654393591571","13.23","","",""
"0x163cde4f97edea129f90df8ab48ccd4d27d26dfb9970abe8dbf6051778dbc539","2366501","1475413761","2016-10-02 13:09:21","0x5dc8c760807108e52f012b9ef8be34b3caf38dcd","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","230","0","53882.1","0.002426219937108","0.568390544666291","13.23","","",""
"0x0ff42999189f32176bf398d2f597785b83ede0f46746104e5b0869d32c81e17c","2366501","1475413761","2016-10-02 13:09:21","0x4c0e26ce2ee08b22103aeba65c078a6d5b7a7d2a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.00435","0","1.0190745","0.001573489801851","0.368621455879634","13.23","","",""
"0x34a5f95bfcc3909cf316c7c8bcb909b6d3a9640c632f44714fe3836b0860c0a0","2366501","1475413761","2016-10-02 13:09:21","0xc18aedad7023f3520aad5b1cc59fe862a69b8d4b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","5","0","1171.35","0.001573489801851","0.368621455879634","13.23","","",""
"0x7303d38e794533df9837a8e0347f45aa9c6fe83970bbe74748fc4c0adcad7b91","2366501","1475413761","2016-10-02 13:09:21","0x41d8972277ecd7e606e436c8ae428fd4136982b3","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","6.032","0","1413.11664","0.001384152743289591","0.324265463170452","13.23","","",""
"0x26fddd3bfef4c1e7ccdb73ce004c120d3914c46df855107ee17fb3fc72a3f396","2366501","1475413761","2016-10-02 13:09:21","0x51a983ba571d86cf13f45dec396a9c44a1b7357d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.35","0","81.9945","0.001572994923291","0.368505520679383","13.23","","",""
"0xf327eb6c43ec3ac006e03aa01eadffb38e6afd4dc4cf49f9c75ebdcdc12266ad","2366501","1475413761","2016-10-02 13:09:21","0xde68d7baf6681b9c58e27d5964fb597e234f8beb","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","509","0","119243.43","0.002393102478045","0.560632117531602","13.23","","",""
"0x5a7455780ed8035948269e6a36de5d533835adf60cabdb26764b5abcf50bd909","2366501","1475413761","2016-10-02 13:09:21","0xfc6a986bb4c50b5179c033bad05f1d48a02115b4","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1.5","0","351.405","0.001562086535637","0.36595001270368","13.23","","",""
