"HolderAddress","Balance","PendingBalanceUpdate"
"0x451ecf522afbe85bab9389cc87d9546e14f667f8","1440","No"
"0xf146140512c5c209e4cb9c02830f3277804600f7","842","No"
"0x2b1890be488034c92ec81072011309d381fe3161","242","No"
"0xf2164cdc2a87ab8661ecb86f6d1bb0367397f7e9","246","No"
"0xa420c499278f2a621132b0425a73d82aaee12b75","66","No"
"0x0942e2d25028285e477eb18b9f2fa44f283ae037","2941","No"
"0x6ab6cccaf7304a03ab250019d8659577a5285f42","944","No"
"0xd7bfde877cf824182b5dc9142a95755e83702679","451","No"
"0x072c2308e95d9ba6e63bce20f705bf0bd4502417","4941","No"
"0xf483882d27ec1f1483d6cfdbdc45a77c26e42e0d","1","No"
"0xb6a16c55d9c550e9b03e65d45fc4b504fd74e50e","2938","No"
"0xa87b55cfdd4e8a5df9f01d0aa9d86204aa990b97","1839","No"
"0x790410494813d7e758ddb16b4dd4697ebd939d71","444","No"
"0x7efbdd57601b9d5e98fb325f32626ff90aabc110","736","No"
"0x08d2aa1ff8ac9c7a28ccce4baf4950a6cc96e906","1","No"
"0x4018f0e8342607346d5bb6fd07f57f40f8625e66","7803","No"
"0x392a00667f666ab39ac202036ce68c8311c087e6","1","No"
"0x68adb3753a56ae5df52ffee3a88aef694fe58f79","339","No"
"0x9d9a0f5d2f918c4f5c0e050649fbfa5e15940618","10105","No"
"0x5445c2013170ea3d1a97e2f523c6201f47e2c352","541","No"
"0xa3e49fdfd23b1ccaba49e0d59c44798a29492b60","11","No"
"0x00e90fb9fd7911694db29f11038226b3c88d0200","124685","No"
"0xbf6389d060dcbb47f20797af391ec4b7cecc6d95","96","No"
"0xba3f6f69888d50d66c8e6cf1542bddb3c303ae41","217","No"
"0x9ef2592cb44e8bae3cb864388dfffc7af7288f9a","218","No"
"0x66050cc70030644430a173a012ed1b0fd515e5e8","188","No"
"0xa717a7939f72b073c9929c5fa257b456c7412a81","40","No"
"0x367478c6e8aa932a0111c8613435b52aec4f7d81","105","No"
"0x4f45bb53ff564d9b89354bafa748f60dbd8a0ea2","1","No"
"0xad95e58257162e38b85873465cb073870e49192f","1440","No"
"0x1cec55257fef96ce005da594b6c3d4311277454a","633","No"
"0xf2d5df86d20d05c9125d2da482d774b5295eb9b3","40","No"
"0xf4507d8fd3b6dc76aaf8a2c5a843d03f5bba0ca8","3481","No"
"0x3ef1a0d2bd7e120fa819dec18d61072c2b9c88d6","710","No"
"0x8332ab2043fc667ebfae07c6b0e24390fdd01d2b","11527","No"
"0x9135ce3a780871a2b08ce4730ff6da745f5e3691","1","No"
"0xfdec28dcb3ed7ba4b5c120fdd11e8433097b6a5d","3000","No"
"0x77529c20fb26c49443662167617b26516296842c","69","No"
"0x26262a47f332964563d1a7bb8b2502b7ec5d49dd","3173","No"
"0x743d1c19ad9fc956dea598f32760a33e56eb79c5","3489","No"
"0x3cd9a4326378c86178a1682358eb08d7422158d7","104","No"
"0x35ceb9b40d0ef5adbb7d29cb58fcc132b49e5185","274","No"
"0x58b640136065663cb4012419fd1dffbe077f8f98","1005","No"
"0x93c9e6729ff48c96c053ea4abfb9f4c2cce480e8","241","No"
"0x543296bccfb628b081dc2328fa97eedbc0f23fa3","1","No"
"0x7c7b99478fbf1274c3ef1375398db1a3b60d40b9","1","No"
"0x7ebf6247f44b63882ae2ded4ab7d5f98179b9141","704","No"
"0x3a9228ebf67ec7393e17aae906c0627dce8dbce6","7381","No"
"0xf900330bd26639a57673afde8fd087dd6f490c72","102","No"
"0xbff74aba7c073cc843d4ce5e83d6a929a29e3485","246","No"
"0xd0863feb0b2c14bfada671a7ce7b8d055c52a371","96","No"
"0xe542dc986c4134d2578beeda45648ab8d1f73c0c","215","No"
"0xd1f8e23f28cb82ac971f73ff4ec4d092dcd5d070","69","No"
"0x5cd8833f9936f5942e2993c5c3143f4a58c567a3","314","No"
"0xac40b6c5acd890c0534359911877bbaa72785ea5","41","No"
"0xe919c0a9410d5e88dd6dd206dcffa21db7f547e9","46","No"
"0xd2d66e8ef193e0e4a62e64d211fa8b40d92d14ad","2122","No"
"0xc96b3e800ea67564129509022274d951ddcb3795","46","No"
"0x568c86a539af6b5b2478feddaf4dc90bfc5f4d65","1997","No"
"0xd485674ba8c2f00db0e932b0f65c96c7e1c404ac","1496","No"
"0xd51cfd67a65e2876db46c555a5d4d02934a7805c","1975","No"
"0x7c3d34159dd5d7e72c5dc953a17886e7add1f5a2","1000","No"
"0x9197bda5560991e83d7e3cec6235ad87f88a2fbd","3492","No"
"0xd6d69de32076d86f1a99ca2878ad2d5d6c31917a","96","No"
"0x6e0eb1f0c719db3e826d05cd6b4cd023bd9fd0e8","30734","No"
"0xd89fc61b30e02f5336eb251b856591cdb2644111","18","No"
"0xe0d74e481d0918026c1e3c296d5643f2cc861ad9","1040","No"
"0x64e60e6fca90f13764fd06bac4ced0e49197b31d","1","No"
"0xdc6a9320d7baf86e49974f97717640be9ee613e1","663","No"
"0xca25b90bc7ada7cd45ca83e94ee598d66d6b3cc4","1992","No"
"0x12ba0be48487bbdac39958fd429b30a270656127","237","No"
"0xd9789def4339c7107d9ee9f0a43aba9d84208f6c","2134","No"
"0x6fa78c992f13a6457e5c81b15476d7e67bc824c1","24","No"
"0xd083254843c163ffc7072aadbcb5254b574cff6f","1406","No"
"0x53d997f640423c269e97309697d88f90922a805e","1137","No"
"0x3b6251584ae108cbbf70b5e7244a009d57be6abf","536","No"
"0x7e5dc78319e838b927bd4c791191a52128bffd0b","2172","No"
"0x7a7f1bf68ef4d17999b8527a856c07b9bebe8136","952","No"
"0xeae19db7c416ac47c9ff160c3cf0cf7dc6859a4e","1930","No"
"0x4ccba7b7f0e09286da42d559b4d101a634b0ae8a","858","No"
"0xe69be50453ecbc775a6e203a5db721470f422672","2503","No"
"0x45895cb9cddd7d889a669715cd5eb8b15452868f","565","No"
"0x52ba2863dfafad62daec33c265a73171b7ac54fd","3398","No"
"0xf96ab3f6c1ee5f50342acf020db1360c8b5c6676","426","No"
"0xf20d0db66538f8d865ba056cc726267d855505fa","862","No"
"0x38a3418a0f717167f69e50bb7460436e24057984","26689","No"
"0xe13b0879a7b0ed37005e6fff7dda22ff8e132507","861","No"
"0x9d38f18b31bb7ba66fab5ea8e09b0e1257af22c1","620","No"
"0x11ea3725a0e7b4ef0eecf60f6b34090909bbf2cf","545","No"
"0x385534620efb440d93ad0ecbde913b509c17057b","37","No"
"0x8c92a088b8b5053e60e49596b0bd36012a10ad4b","196","No"
"0xd80c39391204f9fb18fb415521ba9212c8399308","249","No"
"0xf35dc16d87b175978fbc4201170ab649baad527d","370","No"
"0x86e152ccee973a3283f0dbea34b2202cd105e8e4","2003","No"
"0xe1930af459d3be1f16b6534c258dd227dfdb449e","196","No"
"0x958479a7a97f58a83ae63ec55156d116b71e3ffa","35","No"
"0x8bcf7f00bac4d795700b0d5ae73e61e14260d2d4","2923","No"
"0x7124588720c0bc8b70a63e7c4d2d898209679a57","240","No"
"0xe9cbbd15817e0ea7604bcc0a11ccf44841e6d8ad","100","No"
"0x907f48bd064803bc6e5aab42e62c955011284d7e","1408","No"
"0x296413442df3bc4e37ae2ef926f29b4537eb2aa7","1765","No"
"0xe5e4c4294c2a7a01a15ba6baf42426e8b22c3d86","1354","No"
"0x4660290e934302dc6061f87eccae37541270c437","338","No"
"0x4b415ae76f1a6236da46256131095487d33d8259","6756","No"
"0x132b3f87759fcae58c8edccde36c2b24db377c63","2288","No"
"0xfa48a2aa0c02ebd5afcbb862ada06bb9d0a210e6","21","No"
"0xfd2e2a4109100d42cc2a09e186e62b6fca6b0929","4824","No"
"0xfa912a4180c337e943646045817287a16f8ab2d7","275","No"
"0x1d787d93d41137fceb8e283ab6c77e56c6eb072e","296","No"
"0xc12e15062c9fe46d25c84d147dc631b3431cc5df","935","No"
"0x7dc2c0071bb4fd85464db166fade391998040f99","1200","No"
"0xfbd9fda45ff59d98bfea52227ba0c806d68407e3","164","No"
"0xf168a3152ad8545237b6328f4eccdbc72d54f602","130","No"
"0xac7ff8672e6948af881750670199fe09f5c33d65","172","No"
"0x282eac63937333b8fd516535f21bd2b7120617db","40952","No"
"0xe023c331961cc5b3376a5d4e31bc62ade38eab5a","1779","No"
"0xc197b9beb7b75eeda478ee2aba86df720e5d1e76","2000","No"
"0xb5b2c90e24700e676c72fce63f43d55a3142e508","633","No"
"0x477c481965a1fcb2a30353ef5d2603b6f0804cf5","2876","No"
"0x386a6f20100ec912c1093a0f2d5ca742444408c6","384","No"
"0x6497a1ecb6f1d8d917d577007dc4045040c36d4a","614","No"
"0xb70fa036b7f6fb8cb8c4d7478d11d3b6516ffe70","7025","No"
"0xab779fc1899d0358dfb100f0fc0fb8ce91126578","1000","No"
"0x070b6c086ec682fcafdaa8ef185af85daa276915","1000","No"
"0x9acb9cb4263cc7e7d636673fc47a1d8a88c0ca32","496","No"
"0x730a1f34790045bac2ebad374d56414bcb51496b","129","No"
"0x30572bf9917b532e730a6ad011aa15fe497020e8","928","No"
"0xd4620ad2b95c8d4cfb89b179caed9168f6395a6a","964","No"
"0x61e0ff32280e9860e2d489ff970da5f9ba63160c","32","No"
"0x33ee72a2f1552f967624dab2995735f513e20a45","1282","No"
"0xffb103698bcbaf6534ef0634bb7c0d1c675fd1f6","231","No"
"0x8d61e08ea2139ea1ab86b51642c46c356621deb8","116","No"
"0x8ad41e518e30c2c0f4d7d4de80211b838cdd878d","478","No"
"0x44b25e63b20e9259b0d718cd41c70f925120c9b3","96","No"
"0x1e43bb9c41182b8ddb6a2047843ac75c61f18b43","1586","No"
"0xa8724b1579d92cb49002c527a739e71dc0d3ddd0","7723","No"
"0xced477bcc557ef0a08f62c59e0d2208f2d784eed","60","No"
"0x196885ac8266610bb83b4668f160760b8b9f632f","22006","No"
"0x0cc0d067ae3eb4d708b1255e81b81ec037cc88c0","7983","No"
"0x013d82ca4b5feaa72f79d25410fe1ed32c6233e2","557","No"
"0xd58136de5addb5ef1cca17aa4e619eed35e4415e","97","No"
"0x78479c8cbeced379256801002a65ccd565322602","329","No"
"0x098334db38ca87c050e153c92bb655029e240400","5996","No"
"0x3129ea45d5f7c3c3d9cacf67b01e70ee8ccd9c04","572","No"
"0xf4afb9c292958cbd854dc6f0c9cd32d458f919d7","1626","No"
"0x026bd58a6daafebe300da4915fec276e2de73d58","214","No"
"0xcd78c99ad7ab70c2ec03e2435ec45e9376247911","1486","No"
"0x7a6c00b0b4ccfe279bd1e5d31904d364152ee50c","1065","No"
"0x19bcd409fb0605d686ada95acfbb6099ff073e3f","98","No"
"0x453026e4115a7754e680edd253c447b13fa6de2d","1996","No"
"0x7d376916a8ba18c5b9ed9aa0f07c729b25949339","759","No"
"0xf4d1ec17141b724de13075c69883960205b65db1","1412","No"
"0x1bcd292ea143d380b2f18fc0997e1babbf957d08","706","No"
"0x87703a15f8c771b0c4354142090d187976e96ed1","543","No"
"0xd9ea80857d59e7e9d6326c283a0753f002ba9f1b","480","No"
"0x24ee4f59d0f463668ee92d30bc59bdb2c46c6c5e","4766","No"
"0x2c465322ddc8037692cbb4d1891090b73181d878","1430","No"
"0x05fe2ba4d9d8f086277199479d662254072920c8","766","No"
"0x1f613948efd480024708bb25a2609dea10b039c6","2246","No"
"0x901f0dcc9df88a980817067c71069a502ad59bcb","517","No"
"0xd1c4f2d8bef308ac437d6fa7e2f56204f2a36320","7717","No"
"0xb5ac56d7de3f98c3f6a1e1e0af0df58bcdf0aee3","2107","No"
"0x29e2a3640c3dc30ccf55f01e6d9f6651b0554723","1509","No"
"0x2bd8a725058d671fa4f288ce9a98a5bd69e89721","396","No"
"0x2d0109f7511ca7735188362f2870ff330fc18828","53","No"
"0xcf73fb946f58d4d732cb9af5570b09e05cac6fbc","6621","No"
"0x0d463b906390c2a23e660e217d445e305462fb11","600","No"
"0x8403c518f96eaa837e68a65bfa534dd19c95a9fa","131","No"
"0xc659c93ea7587e29eca9fac4fab0ac4decfc9786","477","No"
"0x42c9907cf80bdca674f9681a60dbb1fea865ac60","8","No"
"0xca7c767854b1e7305de07247ab85e30543d1d9c9","67888","No"
"0x375adcbc702a6cc873d524728bf6cbe650f81203","2031","No"
"0x20e49085ce0914d273e77ed3e0812ff6e1c7e4aa","1","No"
"0x469ea7362d0e981681f8baa86bf6b31a3980291b","1496","No"
"0x5d1c48acba08bd11118ce466453c0b73162158c7","396","No"
"0x484f20eb9b516ca2437f6b4766e3c31c2109685d","1151","No"
"0x61b8dc7026682e033434a4965ea144fbf6a0a9f1","590","No"
"0x0b9a3c978e562852e201854d3b00f2b51754d0b1","713","No"
"0x6acc66658942eb4d3f899a168284cc0a3847f0b8","377","No"
"0xa032f572274fb4f3ca2df8dbf5dac279835f2d7b","10","No"
"0xc73c5c544743cc76668d080b3da9e029584db88e","45","No"
"0x837c76398db3a7e084f6cf93138f45acccfe837c","1","No"
"0x1b3e1ff5d3d472f667faf516f386b581f5639b48","1650","No"
"0xecc9a7720c20b6456ef80349f7ba1045de5b282a","100","No"
"0x50190158194cacc782cb0d5bd81e93131ed7d6bc","185","No"
"0xc26b0119959842833e7c333b28f6f18abd7b5174","756","No"
"0x28f46890a7574a836e270d04c0f26a5c96873794","411","No"
"0x83652d0967134b8f6fc05eec73addf1a5df95d7b","471","No"
"0x0803ccca509cfe872da983a638eb061c352643ca","1","No"
"0x3b79e6a6d336abecf7cd3a4a16848b974408df0a","935","No"
"0xf5300e13320d494baa633ff0762597ddc5c9cbe5","31","No"
"0xc747c55e95b73ba72c057c2c9afda0a1ce649805","96","No"
"0xc976693e792cc39e0ff690d81864f8cd2fbe7501","1","No"
"0xcd60676b8542f49ca0e1cc4303bbbedf66a3e83a","227","No"
"0xfd8839dc9a07179fe30fdf3852d92b2486fba0f9","600000","No"
"0x8e75f193715648c8bf2c6cccca9e1d149f7205ee","1","No"
"0x53f74afccf698797bd52a54cc716ee9920ab8b56","101","No"
"0x697b6750badc92372f0fb59da287dbf98c2e6082","70","No"
"0xc18af46a221cd4b583e41c4db1bb8b353a73f618","235","No"
"0x9578bb7fd3bca2f6efd5ed620462e46dc913a36e","562","No"
"0xddcfa876a484dbc8bcc868b9fe2423d42874958a","1","No"
"0x82817e6915cd0476921482282fdc543ce32d5a93","1","No"
"0x06e9ebc40ca7ab530a543be0ca8c543987f28296","822","No"
"0xf35598070cd010057b481e5c2b6b6205b8d172ee","2997","No"
"0x9c2ba70d94d6cab78c0b3771580d21e063fe0d85","188","No"
"0xb680516fbb28266ab9488c476e3372ffb9535f83","4681","No"
"0x89fe0983656fb7dfe340372e1551477eda0f72c0","199","No"
"0x0fdd65402395df9bd19fee4507ef5345f745104c","27996","No"
"0x7e7e31b3d169b33ddef0caf67d990ad25dd73510","141","No"
"0x9d5032ad68ebb82c29e9171449252438a1bdd974","1","No"
"0x1cf04524e7c1483486a2f30092016d8249b95ccc","96","No"
"0x4a226891d74864e244cfdb278a5f651d23fab05d","51","No"
"0x1a3341e4ec84f546b2815bc4b3ddbe8b10c65a14","1187","No"
"0xbc27e45c89db610711a7595bf402a086fa8f9e09","2336","No"
"0x4b4c7cf3224c64c0b564f9ae76239f00b5dd242f","1002","No"
"0x4fd5bb8d6bae3e03cd0d70868c76ea0f81434771","96","No"
"0xc1d2e5df78dd9323872c4b961320120bcea2628a","115","No"
"0x4653a232c8643aa0bc5d96c18205d59f6d22ea75","24","No"
"0x43b685b4d26588e8614edaf99f5fdc75fe305ea3","1932","No"
"0xc57f17ae9f1e24f8eaccc8f727bab9196f6fe02a","965","No"
"0x5b9828d6f2df8405eb212c60d8bb32e5bcd7685a","638","No"
"0x19ab5e04ef2f3b47cc3d412d2804329460ec4f9c","2340","No"
"0xdcdd13dc47dab6105c025db99cf255b763780ad2","496","No"
"0xe638b66acf100687adf51b5a1ef3547ad8919cdc","123667","No"
"0xafc63424ed140ff3e2ac37063343d150c485c54e","2966","No"
"0x41a5a1e0f3704e19e971e5e80da54138d705ba09","128","No"
"0x1e8981512c58d3c4b78d15e567e6bb1e5af3e943","1353","No"
"0x76a159e16e2ddc78729d27fdff1a07ebff174c22","496","No"
"0x718a7e7036108d97775313022ed40a48ecbd26c4","179","No"
"0xd2e618bcbf3df4949ffd29d15069a7e9e6f30ee7","5000","No"
"0x352039606c89b403571f62bbf359ee2906abd8cf","1514","No"
"0xf888701278c686760ff052966deeee2e7da7671a","354","No"
"0xbec452873f90e79bf37ef78a728be6c35fd6ec64","2496","No"
"0xdef356245c42b871fd4c76f086f0e9a29b6c5c0e","5196","No"
"0x9741cfcbd569b47605eb473e692719d1af8ed854","1000","No"
"0x9ef579ec602c1dc604b4e461d5a219cd0ea3557a","34000","No"
"0xb52386c02e8e587842b254415688b3a550415680","872","No"
"0x17d9eb15903e93ebfd999554f73341af761c0f90","1803","No"
"0x6873857602f2ce6724ef961f9f4b0f5d3e694112","2996","No"
"0x398c4310452239ab9f4986a76c5de0ed127286f1","2470","No"
"0xcd3acc6a8725a5c42609783f6fb8486ec43335ea","5611","No"
"0xb93c83b11f75e6f0471b03b8250381369a8d3423","1285","No"
"0x4ddaaf3628c88d6ca94ca1eb88690201076f8ec9","940","No"
"0x8f66b06e59b55331c79cfe777376855cf2a786c1","904","No"
"0x0472a0f6a41a5bed696d7284c9adcde3d639fad4","20000","No"
"0x96e4e2bae40b41b8480b6112f4735d86c9d2b196","3198","No"
"0x6ee420c9483d946672980c3b8ea5845034ca9692","211","No"
"0x0ef570c34c854b33ab00b800abadf4e7b7d09f1d","1052","No"
"0xb67824987afd29cd121765be45a3ac99ee7fecc0","1912","No"
"0x2c6532613015f269c47e2261753e90af071d92db","1026","No"
"0xc284cf99b3a87a63f6e6e5cf26efb1cc4e878f82","1110","No"
"0xaa3301c70efd0f507b320fc7b96c457d3d000ae7","430","No"
"0x65016f90b1230137b0a51c81b800c121471607c7","885","No"
"0xbc6cbbf40b0609f8340cc29e1438b7c84e6a4837","742","No"
"0x81e7acfa1497a7d24de04f2b47f9e98c3022c611","96","No"
"0x38aea0e624e3af3458d807798e2ff19b98d381a8","1651","No"
"0x15f71bf29714cccc7912bc12ced468060ea2e47e","148","No"
"0x8aebc3c8f3e860e55fccdf10cc3f97a34e0efb4d","148","No"
"0x652f139d5156e79d2ca31fdaab4cb770d6723acf","10966","No"
"0x64d66a724de175f9b175f4b91dcc2a16df075e15","70","No"
"0xee87f8fb2bf8a2d1bd6f0f59fb5afa0e48a06e87","65","No"
"0xcd869f81d339850d971a1a1b42f414dc52d938cc","9290","No"
"0xa9a60660b2b541996b8f2998cc6c6e5e28c6015b","3000","No"
"0x789f287d19018cf7873f671de5344aa3723298b0","1596","No"
"0xbc44f0da9a4181b4cc416c8f0ebf47031298e261","1613","No"
"0x78c42ca707e3d9263e285e5b27befa113e6e0aa4","289","No"
"0x8c73ed4a57ed9fc92d0a6f8075233bb924b4eda3","457","No"
"0x16ed97e75fc21c0400d1eaeed4ceb654f7e498b0","2054","No"
"0xa4e08932b5611f4649334516eac85171f22fa734","301","No"
"0x88794cf99ca0982382385b6317f6b17aa985b51c","96","No"
"0xc1b0abe8fca88b3665b4ac6f71cb048073976248","456","No"
"0x7fe0e3141c48c110183484cc3be53df697b6d3df","361","No"
"0xdd138b79d3cbd40e55633c7429a84554384a41e0","422","No"
"0x7dd291f60a53de7f2fbd11dee425dafe51a08b61","743","No"
"0x7e0de7152ff397359d92d84b2c0b90c06fa325a5","756","No"
"0x265a7bbde8f231927a770965cec2a74c9ec033f2","146","No"
"0xe7ac85d5a4a1724469d27af2a971651230d60dc2","1997","No"
"0x5a3cd90230ab4993d25868ffe30c87805aebfcaf","96","No"
"0xdfd4c30df476ddcd2649a8bac6957ff02b0b2762","11","No"
"0x828d45ff9067f7ad36c88449d37c1875dc4fdb22","114","No"
"0x0082afb2f4c0ccba6e0514189adfe12dd0f2ea67","74","No"
"0x4cfba0984b92f8fe79f58d77bc8696497053dee4","220","No"
"0xd0ec9e0331a9b989e9226a0ae299eac41e682c89","54","No"
"0x737ec914e22dc1036e2d6ec80539a55ce434a512","18621","No"
"0x5865e3d86c4b849c4892fc5042914c9ea4ec72de","1996","No"
"0x832ad588353ecc989e5ebf59d1694d565184f2d0","110","No"
"0xb9235180f5f26906193da911028cbea8f8bce7b4","1124623","No"
"0x3a6531f3d5e2b13e841825cdf524a120c23cd049","2065","No"
"0x9a4a8bc5971b7f0a03bf6246dda0c6ad56dbe83b","1000","No"
"0x84a6b769cb9e11e68902651e2e88ffeb03d9081d","353","No"
"0x6d1aebaf85ba98c47a14dd3989041ee72adf737a","288","No"
"0xcd17ac0ace98cbbd635cf46abdd5b7813bc971f8","1","No"
"0x9ab7e62dfa75d598207344173b4da381356a9c84","313","No"
"0x8723fcf1602ef45ff1addbf95dacbac1c8b4f9be","326","No"
"0x87fcedf8d0e5021f7cbe25a58b45eb4d78262980","2306","No"
"0xc35d080ec66238a4e95d78987a68c96ca5613035","2011","No"
"0x8c72303adb9fc445af8e0702929fd8a295213d87","327","No"
"0xcdf94220ba0b7c4dfcddcb8000154ea1ceced672","600","No"
"0x4e5cc543245b51fddb19e997db3d6fd314853a90","900","No"
"0xff9b23aad050242075f87c6a5eaf070df3099918","200","No"
"0x5eab794694023a6a89e4475d664730ba4e0b547a","146","No"
"0x8bd010539e5d5db385de2d476aa2c3f4997753af","296","No"
"0x29503a19b689bbce713358da1ebd880936818239","296","No"
"0x189a9f0f63fcba8176370e687d1b8a3fcf04ecd9","7664","No"
"0x3b198ad9bcb38a23de08967ad8723150490e817c","454","No"
"0x8ee8644579901eae6e048f65ba12ef97085eab12","1978","No"
"0x92ec203b5b80ba219932e777c1363c845840d96a","517","No"
"0xc37303636cb9d105da132d788ad553626da2a21f","14684","No"
"0x371839abc5b09e97f3d354fbf6731768bbd243f2","1024","No"
"0xcb2c988d85f7e35c5175584e3e26a934436a7c33","320","No"
"0x95f06c35f67b5cdb8708f6eb3f8046fc727d6f5a","9","No"
"0x89242bdd151c2d1fb3aa2d7b2a03f9b0f9da34a9","3252","No"
"0x964d52c17f891f71990a5e4cca6559d2bd1ce522","792","No"
"0x628b9fce86229bdca8afb03ab9bcb88ec3f56be4","42841","No"
"0x98237e019c3cc76a3596b4a9590bf0f1fd0477e1","180","No"
"0x322683ee026fad0599e27ea8ebfcc5dc7fa4445a","405","No"
"0x32cc3ea7993f950fd77c86c5cb3229bc75eb3ccd","1876","No"
"0x64c78a75a10778e3efde3a955ad356e6e89c9139","22","No"
"0xc2cf56359040c860aa440cf5d6b0dfe220c6f5fe","30","No"
"0xc72961ee718144ec8d8bc04940a6e5550e2387ce","549","No"
"0xef7f08ddb60f013787238b1d16581de01c16b59c","1111","No"
"0xf9390cda498171e748cd0b43ff65f747867e3ed3","133176","No"
"0x09ded0237129695f560b0c0b5476349c4a960a18","313","No"
"0x1d42762df999b6058188500056f926b2f8476b71","2519","No"
"0x6376112979e83a16131d270fe006f9de2cddd4cf","3027","No"
"0xdae7c9748e59b79b5ae4def818f53079f4f14b8e","442","No"
"0x13d26da6e8cdac9cfe3f5aee61986fb7059865e8","75","No"
"0x0168b5482403c584f1ec23fd27e37a98a7f8e113","488","No"
"0x6d27a9b94932e9fd7847dc2d17b5d1e4b1148a0a","1617","No"
"0x885f27cf9ecc256eb811d177f3d6033efaff33ed","1659","No"
"0xd3a9bb49d4a57d6ce9c7c2d2bbc6f364edbf0740","8833","No"
"0x2375dff2d713983b7cd5a3ed519434b0534df962","103","No"
"0x59a5c9b1cef9a67488c78c408a2a5b1f9f2475a4","579","No"
"0xf5a1ab480ec6a58ff0ffdffdb51107745a386e59","1","No"
"0x671ef72e842efc19b952d735ff43266b847b3ff4","4993","No"
"0xc7117b704d9f49f38c121632637bc30d16118a5c","150","No"
"0x646c29be26244c4f68e1106414d86fee978845b3","2996","No"
"0xf2488ea361ecb4ab42f98d3eda476931decf9bc4","1","No"
"0x34f968b11a04991064039094f2ffe3bb57b960d9","13756","No"
"0xf0c91a7798afabaa0198dbf3b8b82a93568d3d44","387","No"
"0x0ea06ac5742e76f416bd6ebf8a03e67259273d67","785","No"
"0x22ace3cfc2a2ba9990e154aa0fd77d739b802e59","1326","No"
"0xf264e5666556f94f855471b4a56648c5b9a45fc1","354","No"
"0xdb225ddb5959c69bbd0b59f7b1a5666f1858a990","1","No"
"0xf501a4c3b651cabc2266c24440a76dc595b8f554","92","No"
"0x02af46f651c4f8c79c762c617facaa056dffb120","13720","No"
"0xf104cfcb1a7615a24c99735dbc5023513449ec6c","4335","No"
"0xce9b21480cbc146582ac87946bb2439ba5e58eb7","320","No"
"0x678b7a3d875600a40b4de122e44c6f52a408d066","84","No"
"0xc4483c82bc853b31f8a46318a19c6a9e6e671ade","1523","No"
"0xb08d748544de1c6d3ccafe7708b2124896e3c5b2","1945","No"
"0xdccca9db7fec332f9647f3e917a3f311320cdf2d","60","No"
"0xc013e6b3634030646716fa83ab9b0250a0fa6910","1998","No"
"0xb23f7a449d53a933b50a07ec0a7a5bd3dfd8bfe1","398","No"
"0x479f65c56ee4c06300fb59588aa43c9d2120e718","504","No"
"0x745f405369ea8bc52c434656acfaf956d6032b1f","1006","No"
"0xd8d1f919f2492f67e15a5683e201cf29efc978cb","1005","No"
"0xaa5d360a2cda40e97af78a6c645743a5a18cd186","1","No"
"0x58948102be397a3b8f5bac034435fc4ff5b84d8f","503","No"
"0xcb1d0cc61b2255233bee0319773b01465c6f9c00","119","No"
"0xe153dc93673c16d4cd7c38a6b8087ed55cd36fb6","1","No"
"0xb78219fbd17be973bf71ab4393c3cc5e5e3ced38","76","No"
"0x6a2f2b42e7697c8078ab9d9dee4c484e468f52d4","1723","No"
"0x79cb30841da584992707415735b40647644a9a68","604","No"
"0x1a971db217b29c29fd945b493548f126f6ac00c3","6271","No"
"0xa6d69487ebfb47b411c3b90344ade5ec94950d71","2020","No"
"0xc5054fb28cb3ba351c6ad702bb0d014b81adfc58","10","No"
"0xdd26f354123b03be9f67273305e1f8acf5e8a419","11146","No"
"0x5bf863259c4a02d3137a125885b08dd13cf612ff","946","No"
"0xc1538905ac271cb2eaf711fd89570d57c9e85fad","2802","No"
"0xaf83cd8a3b0b62cdb232ec9aadbd8d2b0a6350fb","2799","No"
"0x9c965e0e1c3f961b28639977a7ee39c277f28a0d","1150","No"
"0x7da4c12f4a48a96ab3e66a62f623d62fd734ffa5","1276","No"
"0x11f0d1af2fcf362ae97461c1de3eb136fc604fd2","6","No"
"0xbbbfb529ee4d7dcfc41a2c3fcdd179aea2775c50","19986","No"
"0x5364d8f34e86f284b9f69a8bf3d6c17e5ffda0e8","1442","No"
"0x8bb177ee914e7c3989ed60d66954e843650156c9","1963","No"
"0x4bda2438968e0ad5bf0794ebed609b7ddd630c20","14500","No"
"0x6fd1559c9d25577c93fef9cfd9d2b7bb36ee050b","557","No"
"0x498826fd81a03ea5f5bbc1400f09926085bd3451","468","No"
"0x3de2779f7fcee81f2285fa4ec6503d9038961ba1","96","No"
"0x6ea830ab26f7a94bf27880512e2cba9f069d8504","1138","No"
"0x24ca9613a506e5e494d10fc4e3e817ff20881dec","62","No"
"0xe0f475aa8985c46a581b227dba8d988a84c57fc1","996","No"
"0x795eac6149aa90651bd2c19944935905092f7000","4496","No"
"0xa07811b20b705559839ef22921fdc42146f2581a","2933","No"
"0x89dc77e265bbf793ec27a0fc1434f58c85c5f6a7","96","No"
"0xec666a501f2e3c72f5f383c97619ff58f0eea312","24","No"
"0xb51fa4d4b2241635977c906d99fd8bba6680719d","2039","No"
"0x1c68782a11e56a51b5ed87b95efd2f4442b36e5f","544","No"
"0x32104a46705f7ec2670accf02b49b803b26c0003","396","No"
"0xd05b3ee428bc74d2b50d030ad8fcc50e0af04764","446","No"
"0x3e281a29a95c2f28e9fd5298dbf4c2dc6ee63be6","52","No"
